train_loss,train_error,test_loss,test_error
1.7085481176757813,0.6376200000000001,1.5268512649536132,0.5675
1.492085732421875,0.55506,1.3617992301940918,0.506
1.392916268005371,0.5131600000000001,1.3048567504882813,0.48
1.3256677632141114,0.48536,1.2014903923034668,0.4394
1.2474942289733886,0.45676000000000005,1.1360447692871094,0.41459999999999997
1.174628723754883,0.42767999999999995,1.1055990676879883,0.40349999999999997
1.0988960394287108,0.39390000000000003,1.0379893074035644,0.3712
1.0423953004455566,0.3742,0.9759981071472168,0.3488
0.993837282409668,0.35714,0.9234913536071777,0.3267
0.9464125067138672,0.33768,0.8789957897186279,0.31110000000000004
0.9024288686370849,0.32254000000000005,0.841181770324707,0.2993
0.8569970315551758,0.30432000000000003,0.8105311374664307,0.28459999999999996
0.8146281468200683,0.29044000000000003,0.7785641098022461,0.27149999999999996
0.784594937210083,0.27844,0.7556976226806641,0.26559999999999995
0.7562166356658936,0.26705999999999996,0.7495178871154785,0.25780000000000003
0.7289320869445801,0.25893999999999995,0.7184938945770264,0.24950000000000006
0.7098378037261963,0.25127999999999995,0.7150997707366943,0.25060000000000004
0.6850646865844726,0.24128000000000005,0.6844071872711182,0.2349
0.6620400610351562,0.23565999999999998,0.6751558696746827,0.23229999999999995
0.6393196920776367,0.22463999999999995,0.6611287300109864,0.23140000000000005
0.6153474864959717,0.21826,0.6748158576965332,0.23229999999999995
0.6025131143951415,0.21238,0.6391032035827636,0.2207
0.587131969833374,0.20758,0.6313454166412353,0.21550000000000002
0.5692748190689086,0.20004,0.626738293838501,0.21419999999999995
0.5524638659667969,0.19408000000000003,0.6263540294647216,0.2106
0.5358726189422608,0.1894,0.6036957500457764,0.2076
0.5224961268997192,0.18398000000000003,0.5928772312164307,0.20209999999999995
0.5068609288787842,0.17918,0.6057717391967773,0.2017
0.49349691673278806,0.17384,0.5876303153991699,0.1975
0.48064042892456055,0.17078000000000004,0.6063005081176758,0.20309999999999995
0.47519748836517334,0.16671999999999998,0.575799214553833,0.19530000000000003
0.4605844086456299,0.16113999999999995,0.588589651107788,0.1946
0.44794075527191163,0.15727999999999998,0.5754959098815918,0.18830000000000002
0.4394283308410645,0.15600000000000003,0.5842636850357056,0.1896
0.4296143619155884,0.15295999999999998,0.5791096530914307,0.1906
0.41487399700164795,0.1483,0.5673540601730347,0.18630000000000002
0.404563360748291,0.14337999999999995,0.5651525447845459,0.18100000000000005
0.4003616467666626,0.14244,0.5844923173904419,0.19240000000000002
0.390606646270752,0.13939999999999997,0.5663596231460571,0.18410000000000004
0.38893714962005616,0.13770000000000004,0.5590754810333252,0.18189999999999995
0.3772749923324585,0.13424000000000003,0.5674602119445801,0.1834
0.3652647542572022,0.12958000000000003,0.5828331089019776,0.18310000000000004
0.36463374061584475,0.13034,0.5774687044143677,0.18000000000000005
0.3568063716125488,0.12695999999999996,0.5680284061431885,0.1784
0.3447390932273865,0.12238000000000004,0.5748788602828979,0.1773
0.33864403224945067,0.12041999999999997,0.5774188276290894,0.1743
0.3351031260681152,0.11880000000000002,0.5653831935882568,0.17420000000000002
0.32287654823303225,0.11439999999999995,0.5664627481460571,0.1663
0.316958897190094,0.11317999999999995,0.5504426458358764,0.17210000000000003
0.30994644598007204,0.11036000000000001,0.5738575759887695,0.17579999999999996
0.30218951343536377,0.10616000000000003,0.5566125350952148,0.17190000000000005
0.2982039440727234,0.10716000000000003,0.57929677734375,0.17720000000000002
0.29279065322875975,0.10465999999999998,0.5500575702667236,0.16679999999999995
0.2860965491104126,0.10116000000000003,0.567721064376831,0.16720000000000002
0.27939072957992556,0.09926000000000001,0.5739459184646607,0.16979999999999995
0.2693942024421692,0.09560000000000002,0.5765895709991455,0.17210000000000003
0.2612851033401489,0.09214,0.5727291187286377,0.16869999999999996
0.2581728323364258,0.09372000000000003,0.5815904600143432,0.17010000000000003
0.2567648525238037,0.09228000000000003,0.5701169162750244,0.1653
0.26009517993927,0.09345999999999999,0.5704543336868286,0.16700000000000004
0.2504546468544006,0.09001999999999999,0.5927006462097167,0.1694
0.2441592716217041,0.08821999999999997,0.6045898981094361,0.17359999999999998
0.24099023878097534,0.08730000000000004,0.5681439439773559,0.16800000000000004
0.23371520746231078,0.08411999999999997,0.5995299217224122,0.16569999999999996
0.22744419994354248,0.08109999999999995,0.5922219402313232,0.16510000000000002
0.21611709973335266,0.07764000000000004,0.58029658203125,0.16849999999999998
0.22568849752426148,0.08076000000000005,0.6124277353286743,0.1684
0.22746558703422545,0.08142000000000005,0.5878949914932251,0.16679999999999995
0.2265131380367279,0.08248,0.5968947608947754,0.16849999999999998
0.21883133348464967,0.07696000000000003,0.5977263664245606,0.16269999999999996
0.20728206622123718,0.07464000000000004,0.5846876689910888,0.16369999999999996
0.19585580924034118,0.06911999999999996,0.61142979221344,0.16800000000000004
0.19054004432678223,0.06688000000000005,0.626842191696167,0.16359999999999997
0.1915716321468353,0.06798000000000004,0.6224149007797242,0.16569999999999996
0.18928398173332214,0.06777999999999995,0.6117964591979981,0.16679999999999995
0.18593067465782165,0.06647999999999998,0.6503836284637451,0.17120000000000002
0.18848859944343566,0.06888000000000005,0.6209644498825073,0.1634
0.18496832388877868,0.06606000000000001,0.6399366554260254,0.16759999999999997
0.18714661609649658,0.06774000000000002,0.6323198587417602,0.16549999999999998
0.1830087505531311,0.06594,0.6402144989013672,0.16510000000000002
0.1829793279361725,0.06577999999999995,0.6228193342208862,0.16459999999999997
0.17420493321418762,0.06347999999999998,0.6249318424224853,0.16259999999999997
0.16809155457496644,0.06110000000000004,0.6305349531173706,0.16210000000000002
0.1592131323337555,0.05725999999999998,0.6463685785293579,0.16249999999999998
0.15704092840194703,0.05569999999999997,0.6224253868103027,0.16000000000000003
0.15405971062660218,0.05398000000000003,0.6313584014892578,0.1602
0.14944720097541808,0.052220000000000044,0.660225302696228,0.1603
0.1450157315158844,0.05159999999999998,0.6531035228729248,0.1634
0.14797961698532106,0.05271999999999999,0.6453655647277832,0.15910000000000002
0.14732390953540803,0.05235999999999996,0.6655075466156006,0.16600000000000004
0.1504593559074402,0.054379999999999984,0.6672846576690674,0.16249999999999998
0.1482367817401886,0.054180000000000006,0.6620873687744141,0.15910000000000002
0.14507212837696076,0.05274000000000001,0.6583418813705444,0.1623
0.14208108991622925,0.05047999999999997,0.673483825302124,0.1604
0.13745777036190032,0.048740000000000006,0.6750640245437622,0.15759999999999996
0.13167931587696075,0.0484,0.6736030082702636,0.16349999999999998
0.13595180493354797,0.04808000000000001,0.6840035249710082,0.1622
0.13316366364955903,0.04803999999999997,0.678778408241272,0.15869999999999995
0.14618048209190368,0.05356000000000005,0.6848315031051636,0.1664
0.1397648774909973,0.05005999999999999,0.6865809398651123,0.16400000000000003
