train_loss,train_error,test_loss,test_error
1.5257067481994628,0.55332,1.2693147468566894,0.4498
1.140319790802002,0.40378000000000003,1.0998535179138185,0.3802
0.9851376496887208,0.34697999999999996,0.9361350681304932,0.32689999999999997
0.8831480091094971,0.30810000000000004,0.8509075115203858,0.29169999999999996
0.8055832831573486,0.28015999999999996,0.7568448261260986,0.258
0.7515410208892822,0.26078,0.8025046215057373,0.2704
0.7079874908447266,0.24473999999999996,0.7484891716003418,0.25529999999999997
0.6700462540435791,0.23240000000000005,0.6596776195526123,0.22050000000000003
0.6361158363342285,0.21833999999999998,0.6553453624725342,0.22219999999999995
0.6092512184143066,0.21067999999999998,0.6407010078430175,0.22199999999999998
0.5894415184020996,0.20484000000000002,0.6353380428314209,0.2197
0.561965073928833,0.19513999999999998,0.6005112432479859,0.2057
0.5438079397201538,0.18894,0.6320033275604248,0.2098
0.5212933199691773,0.18062,0.6349208084106446,0.2178
0.5047597827529907,0.17542000000000002,0.5498111459732056,0.19120000000000004
0.49404364570617676,0.17093999999999998,0.6034378391265869,0.1996
0.46895564739227297,0.16313999999999995,0.5417052257537842,0.18210000000000004
0.46320173667907716,0.16254000000000002,0.5262995319366455,0.17720000000000002
0.44573759159088133,0.15513999999999994,0.5190690860748292,0.17779999999999996
0.4313765403366089,0.15132,0.5423092651367187,0.18479999999999996
0.41896388717651367,0.14551999999999998,0.5147295007705689,0.17420000000000002
0.4019569355773926,0.14176,0.5511861881256104,0.18520000000000003
0.3980145713043213,0.14042,0.5226824226379394,0.17379999999999995
0.39681937534332273,0.13707999999999998,0.5321379251480103,0.17959999999999998
0.3787011976623535,0.13188,0.5259251791000367,0.17269999999999996
0.3727586260986328,0.12944,0.5384777317047119,0.17659999999999998
0.36531623657226564,0.12663999999999997,0.5342189672470092,0.17059999999999997
0.34903647190093995,0.12270000000000003,0.506940486907959,0.16690000000000005
0.34226523212432863,0.11956,0.5355194019317627,0.16969999999999996
0.3342670308113098,0.11736000000000002,0.5153339372634888,0.16810000000000003
0.32349152795791625,0.11485999999999996,0.5061236080169678,0.15769999999999995
0.318531234703064,0.11304000000000003,0.4911399145126343,0.1604
0.31035821319580076,0.10975999999999997,0.49985374488830564,0.15600000000000003
0.3208763663101196,0.11095999999999995,0.5178411863327026,0.1634
0.30146134021759036,0.10519999999999996,0.49359118099212645,0.15790000000000004
0.30421664503097534,0.10711999999999999,0.5145267147064209,0.15859999999999996
0.28247453313827514,0.10028000000000004,0.505161987876892,0.15890000000000004
0.28207683588027954,0.09897999999999996,0.49315688934326174,0.15300000000000002
0.271323751449585,0.09526000000000001,0.5162876853942872,0.15559999999999996
0.2661848366355896,0.09375999999999995,0.5036056127548217,0.15639999999999998
0.260133270740509,0.09182000000000001,0.5369170696258545,0.16149999999999998
0.2576939232635498,0.09123999999999999,0.5076236282348633,0.15549999999999997
0.24954591361999512,0.08874000000000004,0.49189723072052,0.15069999999999995
0.24717861139297487,0.08833999999999997,0.5108523569107055,0.14980000000000004
0.241484564037323,0.08611999999999997,0.5062608289718628,0.14790000000000003
0.23650628074645996,0.08464000000000005,0.504866109085083,0.1533
0.24941803526878356,0.08823999999999999,0.5316024223327637,0.1592
0.23019402284622192,0.08182,0.5049830909729004,0.14939999999999998
0.2228505486679077,0.08023999999999998,0.5135486377716064,0.15159999999999996
0.22629170831680298,0.08009999999999995,0.5222143129348755,0.15180000000000005
0.21645623571395875,0.07896000000000003,0.5009597778320313,0.1473
0.21704488367080688,0.07801999999999998,0.5384330314636231,0.1563
0.2104456806564331,0.07482,0.510865839767456,0.1502
0.22899312522888185,0.08018000000000003,0.5126348434448242,0.14680000000000004
0.1978238829135895,0.07154000000000005,0.5291618988037109,0.15159999999999996
0.24844869306564332,0.08509999999999995,0.4953949947357178,0.1461
0.20872339730262757,0.07379999999999998,0.5115719696044921,0.14480000000000004
0.19170554224014283,0.0676,0.5360609037399292,0.14880000000000004
0.18605368388175964,0.06621999999999995,0.5661649574279786,0.15669999999999995
0.18681223602294922,0.06625999999999999,0.5234915004730225,0.15190000000000003
0.18186789278030396,0.06494,0.5422860668182373,0.1483
0.1817578184890747,0.06574000000000002,0.5605519077301025,0.15369999999999995
0.17773446491241454,0.06357999999999997,0.5395232620239258,0.1483
0.17765153003692627,0.06281999999999999,0.56123912525177,0.14770000000000005
0.17128821838855743,0.060919999999999974,0.5612765483856201,0.14890000000000003
