train_loss,train_error,test_loss,test_error
1.6369929754638672,0.60596,1.4144553001403808,0.5222
1.3335228598022462,0.48350000000000004,1.1875933944702148,0.4222
1.142796447906494,0.40835999999999995,0.9992732208251953,0.35540000000000005
1.007085089263916,0.35918000000000005,0.9191749214172363,0.3237
0.914068249130249,0.32292,0.8396061836242675,0.29569999999999996
0.850447350616455,0.3004,0.8047668941497803,0.27969999999999995
0.7883012839508057,0.27588,0.7225082061767578,0.2471
0.7531230139923095,0.26346,0.7168724700927734,0.24729999999999996
0.7079795237731934,0.24758000000000002,0.6749466602325439,0.23360000000000003
0.6757866518402099,0.23517999999999994,0.6518949222564697,0.22040000000000004
0.6464103618621826,0.22558,0.6368126075744629,0.21889999999999998
0.614410619354248,0.21421999999999997,0.6134480113983154,0.20699999999999996
0.5924728057098388,0.20562000000000002,0.6078322120666504,0.20779999999999998
0.5819849526977539,0.20377999999999996,0.6140850723266602,0.20840000000000003
0.5597243684768677,0.19601999999999997,0.609396741104126,0.2037
0.5351189301300049,0.18899999999999995,0.5847990858078003,0.19899999999999995
0.525710993270874,0.18476000000000004,0.6064213069915771,0.19999999999999996
0.5078797077178955,0.17545999999999995,0.5907020530700684,0.19669999999999999
0.4940667621231079,0.17376000000000003,0.5562492450714112,0.18289999999999995
0.4753257666778564,0.16610000000000003,0.5731114017486573,0.19489999999999996
0.4724723766708374,0.1634,0.5457969486236572,0.18230000000000002
0.46112975078582763,0.16064,0.5547562175750732,0.18489999999999995
0.44506009677886965,0.15424000000000004,0.5357841745376587,0.1765
0.4260030220794678,0.14903999999999995,0.5595678787231445,0.18230000000000002
0.43426300174713134,0.15076,0.5582195747375488,0.18430000000000002
0.4196247218704224,0.14686,0.5244460754394531,0.17359999999999998
0.40482656276702883,0.14115999999999995,0.5448163606643677,0.17800000000000005
0.38881835521698,0.1381,0.5202007579803467,0.17390000000000005
0.3793092217636108,0.13258000000000003,0.5334649114608765,0.17420000000000002
0.363294340877533,0.12707999999999997,0.5210817272186279,0.17100000000000004
0.3582884379196167,0.12505999999999995,0.5062622985839844,0.16490000000000005
0.3511760828781128,0.12419999999999998,0.5180667018890381,0.16510000000000002
0.35085444622039796,0.12468000000000001,0.5186085481643676,0.16679999999999995
0.3421865252685547,0.12009999999999998,0.5180718240737915,0.16169999999999995
0.325031669960022,0.11572000000000005,0.5252640884399414,0.16669999999999996
0.32372940055847166,0.11495999999999995,0.521083390045166,0.1612
0.32012860334396365,0.11265999999999998,0.538172699546814,0.1704
