train_loss,train_error,test_loss,test_error
1.5578312823486329,0.58814,1.3021824981689454,0.4546
1.0147743725585938,0.3591,0.9704913330078125,0.33220000000000005
0.7896430442047119,0.27468000000000004,0.8239850040435791,0.27880000000000005
0.6627399308776856,0.22721999999999998,0.7834262882232667,0.2659
0.5796078241348267,0.19567999999999997,0.6417392578125,0.2057
0.5136057010650634,0.17479999999999996,0.5842321464538575,0.1885
0.46484391223907473,0.15664,0.5493929611206054,0.17889999999999995
0.42074185665130615,0.14166,0.5943361137390136,0.1884
0.3892039089202881,0.13214000000000004,0.43404143562316894,0.14749999999999996
0.3536496158218384,0.11914000000000002,0.591500059890747,0.18669999999999998
0.33126802410125733,0.11219999999999997,0.5249503326416015,0.16469999999999996
0.304135481300354,0.10377999999999998,0.39371780223846436,0.13290000000000002
0.2838104162597656,0.09709999999999996,0.38311231937408446,0.12480000000000002
0.26538194986343383,0.08943999999999996,0.36047350063323974,0.12339999999999995
0.24849928268432617,0.08413999999999999,0.39137187786102295,0.1251
0.23264199200630187,0.07862000000000002,0.35437249574661256,0.11360000000000003
0.2186988510799408,0.07523999999999997,0.36865641651153563,0.124
0.20354890939712525,0.06984000000000001,0.3894839376449585,0.12180000000000002
0.19252216355323792,0.06645999999999996,0.32453705615997314,0.10560000000000003
0.17896048896789551,0.06030000000000002,0.347181715965271,0.1048
0.16941125226974488,0.05737999999999999,0.3492842528343201,0.10440000000000005
0.1625419778442383,0.05586000000000002,0.4029082244873047,0.12129999999999996
0.15520384165763854,0.05406,0.3434902708053589,0.1049
0.1433204199409485,0.04949999999999999,0.33261810722351076,0.10299999999999998
0.13325907198905945,0.045640000000000014,0.3367041513442993,0.09889999999999999
0.1264754710149765,0.04381999999999997,0.40829453315734865,0.11529999999999996
0.12108648316860199,0.04174,0.36836450748443605,0.10940000000000005
0.11094910034179688,0.03878000000000004,0.3395851154327393,0.09989999999999999
0.1076560785126686,0.03808,0.35409525632858274,0.10019999999999996
0.10033632132291793,0.03424000000000005,0.3768864005565643,0.1018
0.09620104778528213,0.03320000000000001,0.3524433710575104,0.0968
0.089184287494421,0.03078000000000003,0.39695812845230105,0.10199999999999998
0.08882763359069824,0.031100000000000017,0.3400093786239624,0.09360000000000002
0.08615442773342133,0.02947999999999995,0.3815842946052551,0.10419999999999996
0.08148565303325653,0.027980000000000005,0.3992125904083252,0.10660000000000003
0.07718409853935242,0.026800000000000046,0.36213064937591555,0.09609999999999996
