train_loss,train_error,test_loss,test_error
1.4005835525512695,0.5180199999999999,1.0328620124816894,0.37150000000000005
0.9566702656555176,0.33824,0.9153688644409179,0.3124
0.7867825062561035,0.27488,0.7706954807281494,0.26259999999999994
0.6780924012756347,0.23306000000000004,0.6702983695983886,0.23050000000000004
0.5975543756866455,0.20814,0.6624346675872803,0.22060000000000002
0.5389337308502197,0.18652000000000002,0.5165771919250488,0.17600000000000005
0.4996001055526733,0.17084,0.5245194021224976,0.17520000000000002
0.4534726122665405,0.15746000000000004,0.5301411123275757,0.17920000000000003
0.42223620124816896,0.14495999999999998,0.4702375545501709,0.15900000000000003
0.3933156400299072,0.13654,0.49308712673187255,0.1623
0.36492622909545896,0.12551999999999996,0.4757889097213745,0.16100000000000003
0.3453050160598755,0.12060000000000004,0.48742811222076415,0.15790000000000004
0.3172494324684143,0.10977999999999999,0.41299589805603026,0.1392
0.29798631643295287,0.10389999999999999,0.3906908905982971,0.13080000000000003
0.27670998477935793,0.09670000000000001,0.39956421813964843,0.13270000000000004
0.26104369377136233,0.08972000000000002,0.3979350131034851,0.12929999999999997
0.24651815299987792,0.08586000000000005,0.3851089826583862,0.12409999999999999
0.23352446311950684,0.08087999999999995,0.4313770071029663,0.13580000000000003
0.22068599899291994,0.07786000000000004,0.3944861608505249,0.12560000000000004
0.20544387890815735,0.07165999999999995,0.3939655937194824,0.12239999999999995
0.19326154510498048,0.06684000000000001,0.4353298059463501,0.1261
0.18276954648017885,0.06384000000000001,0.4109985586166382,0.12250000000000005
0.174279059343338,0.06015999999999999,0.42262068977355954,0.12119999999999997
0.16370970622062683,0.05710000000000004,0.43888254528045656,0.12370000000000003
0.15968142334938049,0.055320000000000036,0.40504970912933347,0.12
0.14885535016536713,0.05279999999999996,0.4357004371643066,0.1251
0.14073416879177095,0.04903999999999997,0.41418896226882934,0.12280000000000002
0.13404484883785248,0.04734000000000005,0.4313873565673828,0.12039999999999995
0.12916617391109467,0.04600000000000004,0.42736637592315674,0.12319999999999998
0.12402089414596558,0.042320000000000024,0.4795923722267151,0.12539999999999996
0.11576528421878815,0.04086000000000001,0.40494072160720823,0.11350000000000005
0.11194058469295502,0.0393,0.42320878620147706,0.11660000000000004
0.10566740708589553,0.03734000000000004,0.4154780783653259,0.11250000000000004
0.10094235002040863,0.03488000000000002,0.4353499116897583,0.11409999999999998
