train_loss,train_error,test_loss,test_error
1.4056611614990235,0.52268,1.1138413116455077,0.40049999999999997
0.950138978652954,0.33692,0.9307375694274902,0.31710000000000005
0.7819674005889893,0.27512000000000003,0.7321750812530518,0.24950000000000006
0.6815261231994629,0.23629999999999995,0.6661569839477539,0.2267
0.5977825563049316,0.20567999999999997,0.6088312412261963,0.20720000000000005
0.5467011156082153,0.19098000000000004,0.7126117378234863,0.23770000000000002
0.5012048335647583,0.17266000000000004,0.5413595018386841,0.18430000000000002
0.4686274979019165,0.16218,0.5762031585693359,0.1915
0.4318835995101929,0.14966000000000002,0.5247587251663208,0.17689999999999995
0.4055088635635376,0.13871999999999995,0.5120450262069702,0.1724
0.3745027556991577,0.12880000000000003,0.45950121078491213,0.15000000000000002
0.34939339223861693,0.11997999999999998,0.4922406702041626,0.1622
0.33091201089859007,0.11494000000000004,0.4486475372314453,0.15449999999999997
0.3046918528556824,0.10514000000000001,0.4581208818435669,0.14749999999999996
0.29535627265930176,0.10265999999999997,0.44302375583648684,0.14229999999999998
0.27798952718734743,0.09584000000000004,0.42295350952148436,0.13680000000000003
0.26130207646369935,0.09004000000000001,0.415325954246521,0.13429999999999997
0.2451089030456543,0.08508000000000004,0.43355958251953125,0.134
0.23035802493095398,0.08006000000000002,0.4122212133407593,0.129
0.21791643695831298,0.07689999999999997,0.4379750104904175,0.13270000000000004
0.2074139179801941,0.07316,0.4224671157836914,0.12660000000000005
0.1967661940383911,0.06923999999999997,0.4019674013137817,0.128
0.1879762302684784,0.06552000000000002,0.4333971346855164,0.12949999999999995
0.17711552664756774,0.06064000000000003,0.403297336769104,0.12239999999999995
0.17299929436683656,0.058679999999999954,0.44968516063690184,0.13149999999999995
0.1603823674249649,0.05566000000000004,0.4213218447685242,0.12050000000000005
0.15283525552749633,0.05449999999999999,0.41703529233932496,0.11719999999999997
0.1445981494140625,0.051059999999999994,0.4540357942581177,0.13139999999999996
0.14310829508304596,0.049760000000000026,0.4195667638778687,0.11760000000000004
0.13594038854122162,0.047640000000000016,0.4388677293777466,0.119
0.13079031621456147,0.046560000000000046,0.42076462650299074,0.11939999999999995
0.12156313479185105,0.04074,0.4762798373222351,0.12519999999999998
0.12016668503522873,0.040980000000000016,0.45718233346939086,0.12060000000000004
0.11227103708267212,0.039000000000000035,0.4269140468597412,0.11109999999999998
0.11141061679840088,0.03917999999999999,0.4081595458984375,0.10980000000000001
0.1082971035695076,0.038860000000000006,0.47362939100265505,0.12319999999999998
0.0983750115942955,0.03386,0.4867532821655273,0.11809999999999998
0.1001360362458229,0.03524000000000005,0.4356662935256958,0.11339999999999995
0.09357365220785141,0.032340000000000035,0.46115778274536134,0.1139
0.09234810981035232,0.03193999999999997,0.4912462745666504,0.11839999999999995
0.08743253545045852,0.029859999999999998,0.44472227058410646,0.10940000000000005
0.08732876014232635,0.02976000000000001,0.48915841970443724,0.11780000000000002
0.08306154118061065,0.02842,0.46985439195632933,0.11199999999999999
0.0820008729660511,0.029079999999999995,0.4569331618309021,0.10840000000000005
0.07592047759115696,0.02617999999999998,0.47086258201599124,0.11450000000000005
0.07587031336188316,0.02642,0.4990835720062256,0.11819999999999997
0.07728655474305153,0.026920000000000055,0.47623066816329956,0.11470000000000002
0.07292399456501007,0.025580000000000047,0.49893963756561277,0.11680000000000001
0.07282751380562782,0.02515999999999996,0.5140303531646728,0.11229999999999996
0.06727821464061737,0.02407999999999999,0.5650645698547363,0.121
0.06793236317455768,0.023519999999999985,0.5102979047775269,0.11450000000000005
0.06384425616383553,0.02183999999999997,0.5229289102554321,0.11539999999999995
0.06475479904413223,0.02178000000000002,0.5241158033370972,0.11960000000000004
0.06262733431458473,0.021240000000000037,0.5073000320434571,0.10940000000000005
0.06171456874698401,0.021480000000000055,0.493986817741394,0.11539999999999995
0.06150832884788513,0.020379999999999954,0.5377253539085388,0.11409999999999998
0.05928059320241213,0.01973999999999998,0.5352359798431396,0.11819999999999997
0.05545616773247719,0.019120000000000026,0.553561862373352,0.11739999999999995
0.05604564275443554,0.019039999999999946,0.5394288173675537,0.11380000000000001
0.05449475528359413,0.017780000000000018,0.5481943635940552,0.11070000000000002
0.05561324674963951,0.019199999999999995,0.5154369980812072,0.10899999999999999
0.05357099969267845,0.017880000000000007,0.5236620120048523,0.11099999999999999
0.052102014170885086,0.018220000000000014,0.5354851644515991,0.11280000000000001
