train_loss,train_error,test_loss,test_error,gradient_norm,squared_gradient_norm
2.3029716400146483,0.90178,2.3026284744262697,0.9,7.830351542123553,31.573080285300872
2.3027795336914063,0.9022,2.302659565734863,0.9,7.414147593784219,26.237576344399002
2.3027230709838866,0.9022,2.302590623474121,0.9,12.101200492949944,102.30815721980827
2.3027380334472656,0.90224,2.302597120666504,0.9,11.837913298574607,60.268743663028424
2.302700645751953,0.90154,2.302601168823242,0.9,8.861421455638745,35.38496926772226
2.30267622467041,0.90152,2.3026095443725585,0.9,8.744470844761457,42.248177468267095
2.302718337097168,0.90216,2.3025987411499025,0.9,6.974521636962891,21.93413543701172
2.302714775695801,0.9012,2.30259171295166,0.9,10.49511432647705,58.5323600769043
2.302704341430664,0.9017,2.3025924255371093,0.9,9.924722671508789,41.60761642456055
2.302720265197754,0.9037,2.3025918212890626,0.9,11.192798614501953,54.1959342956543
2.302704810180664,0.9014800000000001,2.302597360229492,0.9,6.8535614013671875,21.785982131958008
2.3027369638061526,0.90114,2.302600946044922,0.9,9.910283784965253,36.48703850514522
2.302730593261719,0.90118,2.3026093307495117,0.9,10.240637004259641,40.29377918479191
2.3027312185668944,0.9012,2.302605253601074,0.9,10.972487251011467,56.299837024775364
2.3027226153564455,0.90084,2.302605778503418,0.9,9.036513730516516,38.791513132663674
2.3027354513549803,0.90174,2.3025924697875975,0.9,6.2810715035575155,20.09923379111351
2.30271916015625,0.90294,2.3025919876098633,0.9,8.929429054260254,42.82250213623047
2.3027270434570313,0.90224,2.302614569091797,0.9,8.663718925882725,33.10283226740456
2.303970899963379,0.90114,2.3026073059082033,0.9,10.43547995276459,48.14915121779448
2.3027192013549804,0.90126,2.302603773498535,0.9,11.407754661028147,59.99703845738866
2.302732632446289,0.90266,2.302638446044922,0.9,9.289822248138917,45.33041021416698
2.3027788299560545,0.90156,2.302631217956543,0.9,8.39991736623686,24.640921331316715
2.302717830200195,0.90132,2.3026320205688475,0.9,11.537758595543199,75.14702794041185
2.302764209899902,0.90282,2.302617723083496,0.9,7.322142858461546,28.010694990856557
2.3027622286987306,0.90104,2.3026446136474608,0.9,8.937380020196938,45.0079718919379
2.3027246368408205,0.90104,2.3026952713012694,0.9,8.682784900039417,34.12778435143993
2.3027672128295897,0.90308,2.302611117553711,0.9,10.390067406469472,44.69511211734505
2.302740829772949,0.89994,2.3026242065429687,0.9,14.128911582402532,101.78641013671367
2.3027370193481445,0.90218,2.302688800048828,0.9,9.75251264992996,37.94056526804954
2.3027981103515627,0.9029,2.3026207489013673,0.9,7.980108936895151,24.205655659824885
2.30276404296875,0.9013,2.3026420135498045,0.9,7.159245589407396,23.681288394378708
2.3027553314208986,0.90186,2.3026216903686523,0.9,8.347596385021099,31.99445950451728
2.302706534729004,0.9022,2.302627931213379,0.9,7.120462806701868,22.30566956483929
2.3027290927124024,0.90076,2.3026093307495117,0.9,9.116989750383754,34.82840259686003
2.302725870056152,0.9014800000000001,2.3025889175415037,0.9,9.230955123901367,36.82729721069336
2.3027175576782226,0.9038,2.3026094512939452,0.9,9.145836367815459,34.887639568044236
2.302719877319336,0.90212,2.30269852142334,0.9,10.93203986288052,66.84369492003921
2.3027302880859377,0.90168,2.3026107528686524,0.9,9.62963335979467,41.13787832247905
2.3027279281616213,0.90342,2.3025964309692384,0.9,5.476855754852295,15.757935523986816
2.302705154418945,0.90252,2.302597492980957,0.9,10.007749557495117,42.43541717529297
2.3027047241210936,0.90196,2.302589254760742,0.9,11.941420555114746,77.7505874633789
2.3027096420288085,0.90184,2.302607759094238,0.9,8.258902749452183,32.17856004641615
2.3027110388183596,0.90244,2.3025925582885742,0.9,7.943736042358001,30.407046603521387
2.306357639770508,0.90046,2.302626075744629,0.9,18.10890769958496,260.1073913574219
2.3027154415893554,0.90188,2.3026071365356446,0.9,8.899098525992994,41.792164189198736
2.302743648681641,0.90254,2.3025916198730467,0.9,11.89322566986084,61.28131866455078
2.3027099212646482,0.9017,2.302603791809082,0.9,6.953593976129798,21.791773591416877
2.302699969787598,0.90138,2.3025976181030274,0.9,8.260016441345215,28.284893035888672
2.302762830505371,0.90266,2.3033093826293944,0.9,11.966031083005685,37.940942055085515
2.3037952758789064,0.90068,2.302614938354492,0.9,11.690301817777142,87.35709452292409
2.3027264068603515,0.90266,2.302595341491699,0.9,9.577316113112927,39.73922785721303
2.302711441040039,0.90048,2.302606739807129,0.9,8.082009627131146,24.30314752892036
2.302770740661621,0.90318,2.3025905426025393,0.9,8.417556736166679,26.619921441587472
2.3027414208984376,0.90106,2.302604606628418,0.9,10.730483026579227,47.96707919684385
2.3027509481811523,0.90206,2.3026259353637695,0.9,5.059666026555951,11.449008913040753
2.302769674987793,0.90298,2.3026020095825195,0.9,4.6660607135313645,12.783798562853173
2.3027066806030274,0.90098,2.3026268585205076,0.9,10.390099490118825,68.82996625343817
2.3027391284179686,0.90322,2.3025997161865233,0.9,17.542846453753384,147.97063353182284
2.3027081091308594,0.9029,2.302589192199707,0.9,10.386849403381348,68.1507568359375
2.302701764526367,0.90198,2.3026039199829103,0.9,12.489474296569824,82.13827514648438
2.3027173986816405,0.90276,2.3025903869628905,0.9,13.810897827148438,75.2810287475586
2.302701501159668,0.90234,2.3027471786499025,0.9,11.149640575413478,57.103919070920796
2.302773772277832,0.9022,2.3025998138427735,0.9,8.48977838211981,33.27881548189911
2.3027614303588866,0.9004,2.3026096954345703,0.9,10.790755854176616,51.32328651010917
2.3027511450195313,0.9033599999999999,2.3026079879760744,0.9,12.645716039518893,92.22617424406688
2.3027223489379884,0.90278,2.302593695068359,0.9,7.611897261569455,29.28673968104206
2.302739118041992,0.90104,2.302604132080078,0.9,12.048413528378537,84.65146500993
2.3026847720336914,0.90094,2.302606132507324,0.9,7.855440309043625,29.58594434513729
2.3027709420776366,0.9053599999999999,2.3026027786254883,0.9,12.04748727825258,62.89211423273986
2.302739555969238,0.90182,2.302595497131348,0.9,7.891008150346765,31.66303394574468
2.302710616455078,0.9051400000000001,2.3025883224487305,0.9,10.23111343383789,51.592857360839844
2.302722041015625,0.90328,2.302590002441406,0.9,10.129833271335634,43.96164310834232
2.302829006958008,0.90144,2.302603939819336,0.9,9.332605361938477,36.60845947265625
2.3027243521118166,0.9013,2.302634765625,0.9,7.541708423314348,29.548326752216646
2.3026797265625,0.90048,2.3028809005737303,0.9,10.783589017364429,62.83946865917684
2.30283087890625,0.90208,2.3026217864990235,0.9,11.018328050923722,72.15515663191557
2.3027579159545897,0.90128,2.3026609817504884,0.9,12.749225242479165,91.51303327564663
2.3027273083496094,0.90128,2.3026236282348633,0.9,7.470665928777846,20.544125510394544
2.3027670114135743,0.9023,2.30258936920166,0.9,12.726250084349168,77.022706587821
2.3027311264038084,0.90218,2.302593516540527,0.9,8.048710153229603,31.250508591176594
