train_loss,train_error,test_loss,test_error,gradient_norm,squared_gradient_norm
1.5391150830078124,0.56192,1.3223488761901856,0.46809999999999996,340.26635778260567,2635.7178149551023
1.181468953552246,0.42196,1.0333531684875488,0.36739999999999995,335.66466683331885,2640.419444354856
1.0187444473266603,0.35826,0.9528751518249512,0.3386,228.19861150253067,1195.2002994359111
0.9073414932250976,0.31923999999999997,0.904035486984253,0.31489999999999996,404.54827722145154,4790.483040277999
0.8307616420745849,0.29064,0.8264628925323486,0.29169999999999996,246.1601929967373,1578.9961737580697
0.7710222148132324,0.26727999999999996,0.8158950267791748,0.2813,225.95527815155694,1047.2299043977657
0.721166607208252,0.24956,0.7169836090087891,0.24829999999999997,188.10027264751085,727.5720734535684
0.6765080374145508,0.2348,0.7155971401214599,0.24619999999999997,219.65784975923847,1034.9166772295
0.6507217701721192,0.22638000000000003,0.6571647541046143,0.2258,266.897500128802,2195.3094157408104
0.618312243270874,0.21404,0.7111486537933349,0.23670000000000002,221.26807487134116,1120.8162333782861
0.589936134185791,0.2046,0.6308789424896241,0.21089999999999998,270.6673121672502,2442.904607980816
0.5682290463256836,0.19799999999999995,0.5962445095062255,0.20450000000000002,227.1918245606237,1246.3198811879033
0.5508990734100342,0.19113999999999998,0.6180340732574463,0.2097,211.80747440669094,1061.4823417866073
0.5331999956893921,0.18516,0.6327244998931885,0.2087,168.8747677929168,496.58129934908055
0.5122937679672241,0.17679999999999996,0.5816834358215333,0.19640000000000002,197.06221875454918,786.9594925571465
0.498509243812561,0.17335999999999996,0.5717521434783935,0.1915,202.45358129620672,946.4834258572001
0.4781245823287964,0.16676000000000002,0.5766767486572265,0.18810000000000004,179.59986906545203,673.1266198632098
0.4630602755355835,0.16200000000000003,0.5506668321609497,0.18769999999999998,168.97501614914384,538.9997007834951
0.45656040828704836,0.15866000000000002,0.5511660137176514,0.18600000000000005,173.628841394109,549.3964077381901
0.43926873252868653,0.15398,0.5647736030578613,0.1885,191.05700214855176,755.3434967988499
0.43347625713348387,0.15227999999999997,0.5279042339324951,0.1723,144.8246059947767,418.09309178407665
0.4148551745223999,0.14393999999999996,0.5115532497406006,0.16810000000000003,165.54794892625355,562.5572925479561
0.40862762886047366,0.14317999999999997,0.5460169948577881,0.1785,161.8033721341558,700.6921153590581
0.391714700050354,0.13648000000000005,0.5368585926055908,0.17720000000000002,208.02202818456547,869.9769660525395
0.38550642528533935,0.13490000000000002,0.5073361364364624,0.1644,165.64478024393992,654.5650428636246
0.38422265609741213,0.13454,0.5106031518936157,0.16749999999999998,151.19514548666808,483.7052079176263
