grad_norm,squared_grad_norm
3.2416602797648695,0.5212816608602441
3.137649298045686,0.23273500236490455
2.788077013496281,0.5259747915940604
3.6102405388173775,1.0231706794219175
2.206559664018174,0.21382208850410622
1.550577405278428,0.09296276847079167
3.250508702385055,0.6217585558358812
1.8508827388318425,0.08716364559413525
2.467807511875419,0.16472403460229454
1.8449347407477124,0.21623437968363768
1.9493188113020847,0.14391399035441904
1.7190857684710348,0.09573579238982631
2.2196075596280376,0.3098978446259359
2.265464405439626,0.1377498409811267
1.9448530684244403,0.12067836887024597
2.761869292611067,0.31797530749568365
2.946736838505946,0.3984832378513786
2.360343686324354,0.12857481454072184
1.7533511553935006,0.10076856254718473
2.409411128884223,0.18637134839980354
2.2663964024606917,0.14074200767887926
2.6092374860370997,0.16237086297071143
1.7683313746124338,0.11310455305726884
2.0045365254521488,0.11263391171405
3.6500914541804166,0.42643608519639986
2.588452034140145,0.0968249348572753
2.7620759927396707,0.24650193701237666
3.3803046222131186,0.49578373721569546
3.114807813953823,0.2765291015259623
2.309113002051626,0.2173780794501116
3.3998921875727084,0.2737358661597236
2.414998901248313,0.12327232231402203
1.7929792785291356,0.06504880415450358
2.438683446749654,0.1737830668264985
2.7678358876053215,0.1767931108061476
2.7877625131815322,0.1783731417765627
3.2873279186210413,0.2404258926812255
2.797627035370764,0.18685099572478758
2.603421292862832,0.1576426409332327
2.272175328390642,0.12573223524129928
2.4409370642456882,0.1896380737034218
2.432923041910645,0.2688043690917373
2.7471362244794006,0.14548493085831626
2.5711419647020315,0.2176246821463261
3.0120354131750644,0.2713905506233822
2.1355769924625583,0.08923166355302675
2.9461873706971926,0.19180813708248937
1.7462123937595877,0.09006352091002644
3.7852889932435376,0.4064149174214821
2.2058200037737814,0.09929083074847861
2.6154244307588255,0.15125697825156667
1.9272879248136054,0.08823641978147619
2.792517329246285,0.21789176327428994
2.089821425006272,0.07357802474170373
2.3340735315346914,0.16141401624034718
2.1961932298615676,0.15204425994089749
2.5551760761076237,0.14244779750409314
2.7659377478158094,0.179400774784988
1.7359551040068528,0.0733205231035785
2.2849842192866987,0.13436746823756365
2.4033371885271104,0.1220582474459325
3.1380136690143523,0.22021551065895745
2.388890235366528,0.1419900500747661
2.4517202338084076,0.12103468540442937
2.6529442274467048,0.15560256150749405
2.584949206339054,0.24656283292786424
3.077006775071522,0.2721982334418669
3.822567832257611,0.4007016098627715
3.976920400515192,0.5198292839449765
1.6960996638426462,0.0543017609131317
2.3017826507756443,0.12215109489991963
3.783159367585455,0.2873047408184987
2.7843135043288023,0.16343347221482796
2.3166016493580193,0.13821327092059438
3.565902287602891,0.2928120182167314
3.5017788991750782,0.2728846389480275
3.499586954298271,0.29938732671235685
3.0119850165475075,0.23708633070249754
2.822904223666235,0.23088798883476222
2.969723000395951,0.20766085352666128
2.0111836395772196,0.14526367470404478
