train_loss,train_error,test_loss,test_error,gradient_norm,squared_gradient_norm
1.9763376354980469,0.80686,1.8412259445190429,0.755,354.1114645586561,5508.778183085497
1.7176591564941406,0.67194,1.5366519882202148,0.5781000000000001,628.9765321234117,16099.603256337292
1.4464061012268066,0.55896,1.4101841499328613,0.5332,345.56568066817977,4367.671962127473
1.2622743478393554,0.47346,1.1714773628234862,0.41300000000000003,349.1725883689519,3186.2166291087337
1.0884872875976563,0.38571999999999995,1.0179600502014161,0.3597,313.09649997139024,2152.3692817812266
0.9779668737792969,0.34334,0.9204108898162842,0.31910000000000005,347.4555277191679,2833.6295523642007
0.8939387471008301,0.31294,0.8579478065490722,0.2983,287.43270224522803,1563.8173184619877
0.839065124206543,0.29106,0.873761824798584,0.29579999999999995,361.684866639037,2936.7014639312933
0.7782915525054932,0.26522,0.7930612712860108,0.2661,320.4550597215658,1942.3157211053367
0.7316990921020508,0.24953999999999998,0.7277402130126953,0.241,324.8017138671506,1789.639536491498
0.7027680931854248,0.23485999999999996,0.7542353118896484,0.24829999999999997,381.0912937655543,3046.948228389477
0.6853383264923095,0.22892,0.7862956035614014,0.2651,333.56472675527914,1854.6197794537536
0.6622014151000977,0.22185999999999995,0.6770889770507813,0.2229,316.539162535616,1964.7315285626962
0.6265836580657959,0.21016,0.6788474220275879,0.22540000000000004,392.2130444785174,3903.5848645113483
0.5902094710540772,0.19645999999999997,0.6703102436065674,0.21489999999999998,358.04391897055797,3831.5223529665486
0.5747060007095337,0.19199999999999995,0.6247423198699951,0.19720000000000004,249.68789894538324,1551.5077990751656
0.5934615076065064,0.19610000000000005,0.6209040454864502,0.20379999999999998,364.16772089157945,3336.2176855403163
0.5454023783111572,0.18306,0.6627739097595214,0.21340000000000003,258.8735426032709,1022.0095747188881
0.5319820459365845,0.17732000000000003,0.6042198593139648,0.19669999999999999,367.0836443230823,2467.127637465135
0.5276666917037964,0.17557999999999996,0.6473529094696044,0.20889999999999997,400.00471608893537,5706.020836980352
0.5073935833358765,0.16688000000000003,0.5746031440734863,0.1884,326.0558432967831,2102.4905064934464
0.49113462551116943,0.16415999999999997,0.6363406856536865,0.2056,312.30510474992224,1851.5022319730474
0.4808673934173584,0.16069999999999995,0.5596157794952392,0.17720000000000002,344.35577889001894,2503.7135857265635
0.46810661048889163,0.15536000000000005,0.5824539581298828,0.1824,400.89066796589145,3684.8602509659254
0.46460136299133303,0.15439999999999998,0.5824257028579712,0.17659999999999998,328.6996779704991,2062.359585248267
0.4450448876953125,0.14786,0.5641826614379882,0.17559999999999998,361.65059741472913,2807.276265855196
0.4407419641113281,0.14529999999999998,0.5329229621887207,0.1765,343.041171857677,2651.8388527357984
0.4408063613510132,0.14498,0.6076053321838379,0.1966,329.52198353147895,2038.467960043397
0.429427142829895,0.14098,0.5193924978256226,0.16449999999999998,191.95304535044338,672.5972291069031
0.40836245685577394,0.13656000000000001,0.5309804668426513,0.16390000000000005,336.3860122284386,2507.3605592469353
0.40563010879516603,0.13415999999999995,0.5672292041778565,0.18200000000000005,373.282164358291,3897.1246246861456
0.4035350332260132,0.13258000000000003,0.5902979473114014,0.1894,341.81648533026265,2892.136135862654
0.39373474353790283,0.13036000000000003,0.5009010999679565,0.1583,343.054108209311,3195.3954068452686
0.39117202049255373,0.13024000000000002,0.5521977832794189,0.16510000000000002,308.4791831992082,1932.4860475690166
0.37943841117858884,0.12497999999999998,0.48011013851165774,0.14880000000000004,228.48032038034466,1703.8919823823544
0.37090568828582765,0.12212,0.5197983182907104,0.1573,265.2740304090007,1386.0862734520144
0.372868754196167,0.12268000000000001,0.5221898170471191,0.15990000000000004,263.03609951061463,1796.905942581204
0.35865202869415286,0.11868000000000001,0.5358369369506836,0.15769999999999995,436.170635406944,6449.945630804396
0.49583951915740965,0.15871999999999997,1.1629693862915038,0.406,539.7677837962331,5534.974951308632
0.590133708152771,0.19567999999999997,0.5616953929901123,0.17390000000000005,229.6197810292157,1315.634747029394
0.41096949195861815,0.13549999999999995,0.527300182723999,0.1653,244.9695477145738,1154.724832075084
0.35411517959594724,0.11812,0.4963774202346802,0.1562,326.90939625513505,2538.841291134425
0.3584272661590576,0.11880000000000002,0.5067883378982544,0.15490000000000004,198.61744231442088,2627.6901175789135
0.3356027947616577,0.11094000000000004,0.5044658494949341,0.1543,317.63519698016233,3260.903468651563
0.32492612577438357,0.10729999999999995,0.501400054359436,0.14790000000000003,297.32612728028914,3066.1899301543826
0.3232468283653259,0.1069,0.5237820106506348,0.15710000000000002,365.14205141883525,3998.115218060047
1.1344702185058593,0.37107999999999997,0.7251109985351563,0.2298,495.6874398035532,6384.61712109814
0.5536444219970703,0.18306,0.5703527641296386,0.1804,476.58310459569225,4778.195706161167
0.4148786191177368,0.13704000000000005,0.5116139780044555,0.16010000000000002,219.57367128759856,1094.0750549420316
0.36796835327148436,0.12370000000000003,0.4945190996170044,0.15659999999999996,331.12841963576716,3277.9486003038805
0.33442578079223634,0.11163999999999996,0.5018658359527588,0.15190000000000003,224.99125007408173,1881.703491680961
0.32186959970474244,0.10658000000000001,0.491469753074646,0.14739999999999998,317.0382121460591,4288.245523560732
0.3119582361793518,0.10199999999999998,0.4938147830963135,0.14490000000000003,279.62145577839294,1608.8287787616114
0.29882153024673463,0.09816000000000003,0.5023541982650757,0.14859999999999995,295.1879797408476,2359.424910512185
0.294005332069397,0.09618000000000004,0.47906858577728273,0.14329999999999998,269.02998736484795,1675.2651639343378
0.2957463547897339,0.09611999999999998,0.48998190383911133,0.14759999999999995,365.33014542495613,3696.222949814682
0.29326769929885865,0.09518000000000004,0.5062556640625,0.1442,431.6371568215535,6154.294089218083
0.2936010798454285,0.09685999999999995,0.48316394748687747,0.1422,167.720770311324,813.9906730527135
0.29379258810043335,0.09558,0.4858553512573242,0.14749999999999996,217.3510643081985,2557.516293440135
0.2892764958381653,0.09504000000000001,0.48770580730438234,0.1361,368.75028182003643,3826.153017107929
0.35945340246200563,0.11726000000000003,0.5168109634399414,0.1503,410.60477180740145,5660.3143977546315
0.290211761932373,0.09567999999999999,0.4975717914581299,0.1493,289.5832710328278,3091.5417215626767
0.27540841135025024,0.09041999999999994,0.5253261497497559,0.14759999999999995,328.8120758500541,2925.3937170486006
0.27389003273010254,0.08933999999999997,0.5682853416442871,0.15739999999999998,344.27805834069915,3432.6339102497464
0.2710294473648071,0.08814,0.5538259646415711,0.14229999999999998,397.00673020640096,6626.351077135815
0.2674453867149353,0.08730000000000004,0.49176715259552,0.14439999999999997,257.4927091100774,2767.9529247313085
0.27037664783477783,0.08748,0.4881960210800171,0.1451,316.27497301851696,4096.720073771395
0.2685615564918518,0.08623999999999998,0.46537768115997313,0.13490000000000002,424.50108404723255,7472.70981754227
0.2634457668495178,0.08514,0.5405891714096069,0.15100000000000002,378.06770430472267,4045.3367159496834
0.2852257464790344,0.09263999999999994,0.48002796306610107,0.1381,210.16845802667373,1553.3015168571085
0.259135898771286,0.08433999999999997,0.508091449546814,0.14100000000000001,159.250873872745,1887.5643295203413
0.250803191280365,0.0807,0.5159596311569213,0.13780000000000003,211.24424865570185,2215.6531961687474
0.24774138679504396,0.07976000000000005,0.5273526435852051,0.1382,275.8123722040463,4066.949119807217
0.3261546677684784,0.10402,0.5585355672836304,0.1592,253.98239657396462,1493.3565677723402
0.408245998916626,0.13083999999999996,0.49765704841613767,0.14190000000000003,342.71234744308094,3687.969117644588
0.2537207403564453,0.08331999999999995,0.5044039232254028,0.14280000000000004,415.5740471128078,6523.421598715685
0.23818689825057984,0.07684000000000002,0.482354905128479,0.13629999999999998,264.06153385790583,5734.7292828745485
0.2220949084854126,0.07177999999999995,0.5004174631118774,0.132,255.79587597659426,2383.979724549695
0.379121415605545,0.11773999999999996,0.5783715631484986,0.17149999999999999,333.7034733236957,6340.549101859117
0.3271432634925842,0.10611999999999999,0.5142576884269714,0.14270000000000005,234.5878020984101,4035.3753013094533
