train_loss,train_err,test_loss,test_err,grad_norm,squared_grad_norm
2.3031304916381834,0.90198,0.018190996551513672,0.9,0.14237678096937717,0.007492498445803334
2.3027318128967287,0.8996,0.01819108579158783,0.9,0.11219416142805388,0.006923443054471588
2.302708176956177,0.89972,0.018190535950660707,0.9,0.08081380425420284,0.003732745694832511
2.3027003996276854,0.90042,0.018190604996681212,0.9,0.06875253342461149,0.0027150475617217997
2.3026934046173095,0.9014800000000001,0.01819067282676697,0.9,0.12349785604214414,0.010488992820717151
2.302713112640381,0.90332,0.018190475940704345,0.9,0.09015060216188431,0.004328697919845581
2.302688886489868,0.9021399999999999,0.01819037160873413,0.9,0.16139566898345947,0.011735949665307999
2.3026839659881593,0.90058,0.018190693378448485,0.9,0.09385371208190918,0.004854974802583456
2.302682403411865,0.90206,0.01819073860645294,0.9,0.06424334645271301,0.001868188614025712
2.3027008393859862,0.9031,0.01819037916660309,0.9,0.11127033084630966,0.0064720045775175095
2.3026959563446043,0.90164,0.018190588235855103,0.9,0.0684787929058075,0.002198580652475357
2.302694699630737,0.90196,0.01819056429862976,0.9,0.08654572069644928,0.004245894029736519
2.302697536849976,0.90212,0.018190476298332214,0.9,0.11572033166885376,0.007131908088922501
2.3026896063995363,0.90074,0.01819042718410492,0.9,0.09080850332975388,0.003969829995185137
2.3026933268737793,0.9033599999999999,0.0181904837846756,0.9,0.10317213833332062,0.004066941328346729
2.3026957023620604,0.90104,0.018190550661087036,0.9,0.08675069361925125,0.0032307859510183334
2.3026869285583498,0.90194,0.01819059464931488,0.9,0.09333714097738266,0.004072920884937048
2.302692398147583,0.89986,0.018190588665008545,0.9,0.1269114762544632,0.010156329721212387
2.3026951303863523,0.90308,0.018190696001052855,0.9,0.06788183748722076,0.001963316695764661
2.302689650115967,0.90134,0.01819049234390259,0.9,0.11783567070960999,0.006899569649249315
2.3026777973937986,0.90142,0.018190489149093627,0.9,0.12692682445049286,0.01020929217338562
2.302691282119751,0.90244,0.018190495610237122,0.9,0.1486184448003769,0.011445993557572365
2.302696594085693,0.9021399999999999,0.018190600061416626,0.9,0.07957315444946289,0.002858259715139866
2.3026928010559082,0.90248,0.018190450811386108,0.9,0.07710625976324081,0.00260050967335701
2.3026917951965333,0.90228,0.018190322828292846,0.9,0.08113732188940048,0.004071024712175131
2.302702286224365,0.90278,0.018190584778785705,0.9,0.0938495397567749,0.00435191486030817
2.3026806494903562,0.90078,0.018190521049499513,0.9,0.11081197112798691,0.00809590332210064
2.302690599746704,0.9036,0.01819062752723694,0.9,0.11855068057775497,0.008371460251510143
