train_loss,train_err,test_loss,test_err,grad_norm,squared_grad_norm
1.6467083993911744,0.6368400000000001,0.010765745413303376,0.4928,3.673304119931923,0.28107992825181577
1.0666475066375734,0.38122,0.00772581257224083,0.3437,3.1454722178767756,0.21852228250459138
0.8441567538261413,0.29378000000000004,0.008052956956624984,0.33340000000000003,3.388158668268286,0.42246602528650523
0.7147529789352417,0.24266,0.005543561130762101,0.23470000000000002,2.197913239122863,0.13550108954742135
0.6172667317962647,0.20938,0.005446854776144028,0.2289,2.519800129358698,0.19278754029183684
0.5491517653083802,0.18554000000000004,0.005365367954969406,0.22199999999999998,1.7074698940477655,0.08088012638894163
0.5016294469642639,0.16823999999999995,0.004350942227244377,0.18200000000000005,2.3043686034549653,0.26968318800873214
0.4629651941585541,0.15634000000000003,0.004088097152113914,0.17010000000000003,2.201314291135992,0.13669370574840628
0.4275987785720825,0.14281999999999995,0.005499235931038856,0.20579999999999998,3.1329894076987737,0.2809372814320146
0.399871129322052,0.13339999999999996,0.0036419902324676514,0.15259999999999996,3.040817832598962,0.30334008369664617
0.3708552780342102,0.12573999999999996,0.0038292038708925245,0.1613,2.300217719339583,0.37445542905780677
0.3429425710773468,0.11509999999999998,0.0033459153085947037,0.13570000000000004,1.693313312754422,0.09031689890846037
0.32936592926025393,0.11116000000000004,0.0033326576054096223,0.1362,1.909920992229718,0.14954413327448995
0.30126739887237547,0.10009999999999997,0.003694274964928627,0.15169999999999995,1.8064769546456976,0.136781236971844
0.2922398734855652,0.09804000000000002,0.0029921611309051514,0.12470000000000003,1.380445901592031,0.0590863894385904
0.26817643361091614,0.08943999999999996,0.003532826068997383,0.1372,2.091554192838319,0.17695041266855957
0.26111135547637937,0.08811999999999998,0.0032320623368024826,0.13249999999999995,2.010319673708148,0.09890768496136977
0.2486585813331604,0.08328000000000002,0.003142691592872143,0.12929999999999997,2.0082022454978916,0.09791948267233533
0.2400885552453995,0.08157999999999999,0.0034115478590130807,0.13360000000000005,1.3217357762089725,0.0727194585704601
0.22370979426383972,0.07521999999999995,0.002910209223628044,0.11670000000000003,2.61271992022709,0.272215252783662
0.21904300760269166,0.07379999999999998,0.003097785072028637,0.12460000000000004,1.978281255658949,0.1499719880856157
0.209242475566864,0.06967999999999996,0.003224987930059433,0.12619999999999998,2.541782435413873,0.23071570595220664
0.19787766074180604,0.06710000000000005,0.003369397631287575,0.12350000000000005,2.356349877313548,0.22412730830147376
0.19389148614883422,0.06611999999999996,0.0028873803436756133,0.11180000000000001,2.2709599635147644,0.16865916840646383
0.18640482004642486,0.06294,0.0028141238018870355,0.11170000000000002,1.8493656483831535,0.11169026622714097
0.1763875387096405,0.05932000000000004,0.0028162710277363657,0.10750000000000004,2.4308297537064725,0.2395021317292825
0.17541281165122985,0.059799999999999964,0.003255889566987753,0.12260000000000004,2.4965441385103113,0.29994927778934466
0.17067530108451842,0.05723999999999996,0.003082736814022064,0.11909999999999998,1.820867848100861,0.17445183931161973
0.1608095098233223,0.054420000000000024,0.002975636037439108,0.10850000000000004,2.022559599417535,0.20844500253648462
0.15871741436004638,0.05406,0.0027829485535621644,0.1049,2.264990418848355,0.1828975184711731
0.1579332831764221,0.05284,0.0028911263346672058,0.10819999999999996,1.8314462769145388,0.10422746197691264
0.1522525756931305,0.05152000000000001,0.0026952395878732205,0.10360000000000003,3.7214070458514654,0.8378220604069787
0.1502281983757019,0.05056000000000005,0.0028229967288672924,0.1089,2.8879436023758323,0.2876046638359635
0.14767670152187348,0.05003999999999997,0.003287391619384289,0.12039999999999995,2.5580845410151705,0.19218636563943123
0.14607104048728942,0.049679999999999946,0.0028155411154031753,0.10650000000000004,4.024901472625927,0.5471210554441416
0.13978128773212434,0.04808000000000001,0.0028660209961235525,0.10640000000000005,1.7869693199475027,0.09764737377528465
0.13431172818183898,0.04513999999999996,0.003155402085185051,0.11229999999999996,3.4745954363972835,0.4002723359476835
0.1414321138858795,0.04864000000000002,0.00347052144408226,0.128,3.7583573950221436,0.5639674369856925
0.13644313816070558,0.045540000000000025,0.0030970168575644493,0.10819999999999996,3.1134009606711763,0.31808012594175245
0.1311282339477539,0.04471999999999998,0.0028988337129354476,0.11009999999999998,2.9345058093287664,0.30000369293658397
0.13417245437145234,0.045660000000000034,0.0030344576731324195,0.11019999999999996,2.9349214199599514,0.27023198928450365
0.12651394277095795,0.04296,0.0029304845109581947,0.10560000000000003,2.76763867152252,0.2704114941119615
0.12795889756917952,0.043340000000000045,0.003731918615102768,0.12949999999999995,3.3936150132949483,0.40298738964731795
0.1274215629696846,0.04310000000000003,0.003207097387313843,0.10960000000000003,1.7355616715004154,0.10815542312770796
0.1299645608329773,0.043440000000000034,0.0031462507352232934,0.11370000000000002,2.7316913796102122,0.30864940276747127
0.1304246927165985,0.04405999999999999,0.0032654199980199335,0.11850000000000005,3.582507793869719,0.5967759570522065
0.12211148829936981,0.04156000000000004,0.0034651101619005203,0.11429999999999996,2.6417543299017616,0.2188553697425607
0.12469701570987701,0.043359999999999954,0.003205504348874092,0.11599999999999999,4.6090554998006565,0.8029884419720197
0.12260404338359833,0.04157999999999995,0.003145589651167393,0.11450000000000005,3.002908347999051,0.34884935051211974
0.12417634249448777,0.04235999999999995,0.002930296017229557,0.10599999999999998,3.0924783749473126,0.35261250891633233
0.11920564297199249,0.03979999999999995,0.0029549939766526224,0.10819999999999996,3.0407402805603563,0.3183346781117276
0.12149576498746872,0.04193999999999998,0.002845389434695244,0.10350000000000004,2.7188467668746923,0.28805012708972516
0.12239165417194367,0.04174,0.0033501951202750207,0.118,3.1965312687084686,0.37748336472337496
0.126306014046669,0.043139999999999956,0.0033687680438160895,0.11650000000000005,4.81900510897015,0.8606293054204512
0.11550571263313293,0.03954000000000002,0.0032768401086330414,0.11129999999999995,4.617291011764643,0.8251978767080197
0.11682777464389801,0.03964000000000001,0.0028689940452575682,0.1018,3.022959402828631,0.33255864130605167
0.1196054460811615,0.04078000000000004,0.003997542187571526,0.1472,2.96867629167944,0.36946613688138613
0.11812620588183403,0.04049999999999998,0.003022106584906578,0.11060000000000003,1.7605048130478989,0.16918668139457954
0.12205688508749009,0.04149999999999998,0.0030170794315636158,0.11370000000000002,3.068000432414071,0.3445504627458237
0.1203462459230423,0.041059999999999985,0.0029210683554410934,0.10350000000000004,3.0743342539819087,0.3579522867518069
0.11688240584850311,0.03968000000000005,0.0033035717651247977,0.1199,4.316293972923733,0.6831859923932845
0.12023696660041809,0.041159999999999974,0.0032942051857709886,0.11699999999999999,2.7504029038099973,0.3173921104184008
0.11803013658046722,0.03961999999999999,0.0032495328053832053,0.1199,3.2339084969058334,0.427265917064726
0.11896066824436188,0.03969999999999996,0.002942178650200367,0.10699999999999998,3.1260510727265154,0.4070612917290352
0.11491908346891404,0.038799999999999946,0.0029992172688245774,0.10660000000000003,1.1404765653242508,0.05605310110110186
0.12208195729255676,0.040980000000000016,0.0027886562272906304,0.10170000000000001,2.6808147440128884,0.30837304097430196
0.12066997468471527,0.04179999999999995,0.00335481663942337,0.12170000000000003,2.5591944974103047,0.26486970436522517
0.1154518330669403,0.039959999999999996,0.0031740748487412928,0.11160000000000003,2.8543506715972202,0.3754383218238257
0.12119468633413315,0.04164000000000001,0.0030585234075784684,0.10899999999999999,2.4943179477094506,0.27679649258069305
0.11326644440412521,0.038000000000000034,0.002965783368051052,0.10360000000000003,4.236885694836457,0.8509904099918224
0.11884517149448395,0.040220000000000034,0.0030463849246501924,0.11639999999999995,3.9866987720236007,0.5906753078648126
0.11718550901651383,0.03969999999999996,0.003339317618822679,0.11470000000000002,2.0790454621500483,0.16693309817082416
0.11559115117311478,0.03878000000000004,0.002851894472539425,0.09999999999999998,4.43238224526801,0.777290055294387
0.11495553473949432,0.03844000000000003,0.0032335074827075003,0.11639999999999995,4.840930402260776,0.9450358223372682
0.11240377047538758,0.03874,0.002861492757499218,0.10260000000000002,4.657459896762899,0.8561165880496944
0.11410399688720703,0.03942000000000001,0.003229970143735409,0.11550000000000005,3.365150040376712,0.5549019572914174
0.11572229967594147,0.039939999999999976,0.0028605446085333826,0.10519999999999996,4.907451862520373,0.8880189533675288
0.1159098113822937,0.03878000000000004,0.002936380522698164,0.10750000000000004,4.2175139473434005,0.9673512259056973
0.11270384821653366,0.03825999999999996,0.003280162551999092,0.11680000000000001,3.458551043851135,0.47000859021291397
0.11565819484233857,0.03854000000000002,0.0029997253865003586,0.1109,2.803389891391543,0.29856958664113015
0.0505890771996975,0.016759999999999997,0.0021801910936832427,0.07679999999999998,3.4871143614339313,0.6548979516268794
0.0273965380692482,0.008979999999999988,0.002278757043927908,0.07609999999999995,4.270833648240889,0.7355169975311989
0.021474488680064678,0.006700000000000039,0.002313067192584276,0.07450000000000001,2.402506939316495,0.3055247310963421
0.015986917861495167,0.005260000000000042,0.002428868740797043,0.07340000000000002,0.030797438204164043,4.511552940297071e-05
0.014562331590875983,0.0047599999999999865,0.0024458756793290376,0.07369999999999999,0.1022514861566287,0.00047070257631611493
0.014055036280155182,0.0046599999999999975,0.0024921783146448434,0.07199999999999995,3.6266053265816454,0.5684391508612762
0.012312133890185505,0.0041999999999999815,0.0025478918024746237,0.07399999999999995,0.18849932778020767,0.001784285785026254
0.010902863972708583,0.0035399999999999876,0.0026024710566736756,0.07169999999999999,3.0831512058789063,0.4670995064379449
0.010080796451345086,0.0033999999999999586,0.0026833701929077506,0.07289999999999996,0.7090493397404867,0.021889876132956888
0.009455754823163152,0.0030200000000000227,0.0027103193692862987,0.06930000000000003,0.17721811306630064,0.0015922285782198884
0.008660609653629362,0.0029599999999999627,0.002767335647344589,0.07179999999999997,1.1573223159329864,0.06277513612678148
0.007995272552222014,0.0026599999999999957,0.002765288845822215,0.07269999999999999,0.568825673255314,0.01661176401359642
0.008594006919786333,0.0030400000000000427,0.0027912344425916674,0.07289999999999996,4.10843649584661,0.9244705589224956
0.008727381905689835,0.0030799999999999716,0.002777860839990899,0.07069999999999999,1.3839941294022233,0.12074028204237112
0.007875429350957275,0.0024399999999999977,0.0029079381234943867,0.07040000000000002,0.9256299516094837,0.04039488311903203
0.00613608926766552,0.0021600000000000508,0.002801004644483328,0.0695,0.009971882367767259,3.927235017323154e-06
0.006770104357302189,0.0021200000000000108,0.0028062443995819195,0.07140000000000002,1.5525963768583018,0.1260550526320907
0.005588917810767889,0.0019000000000000128,0.0028452000984863844,0.06979999999999997,0.09567286400501822,0.0005051718747279873
0.005767432914078235,0.0019799999999999818,0.00295542805865407,0.07089999999999996,0.04013430996961923,7.295613445642417e-05
0.005887154311295599,0.0020000000000000018,0.002913230114430189,0.06910000000000005,0.27766205402538574,0.00371915373243422
0.0065821478766389194,0.0019599999999999618,0.0030172426402568816,0.07299999999999995,0.5255904871019426,0.01272137850887913
0.006998025466687977,0.0021600000000000508,0.002862931289151311,0.07220000000000004,0.6159372863318128,0.01893837633174718
0.005633454593066126,0.0018399999999999528,0.002877687585353851,0.0695,0.06973928112383991,0.0002131112916907818
0.005755470118634403,0.0017000000000000348,0.0028352393567562103,0.06920000000000004,0.5626459564961079,0.01514697884315866
0.005335783151090145,0.0018599999999999728,0.0029326846674084662,0.06879999999999997,0.14277326541932628,0.0010948607317576734
0.005838981630206108,0.0018399999999999528,0.002968913325667381,0.06869999999999998,0.06937593531265507,0.00022443481353223152
0.005298070537080057,0.0015399999999999858,0.0028629811994731426,0.0686,0.0039229446161147975,6.657681766920954e-07
0.005244666226748377,0.0017399999999999638,0.0027969716537510976,0.06720000000000004,0.08108728642027692,0.0003142835995972516
0.0041859432468563315,0.0013400000000000079,0.0029377650693058967,0.07130000000000003,0.5935532041570448,0.02106831440752783
0.0053593799269199376,0.0017800000000000038,0.003104885496199131,0.07110000000000005,0.48815196012231393,0.011084094832781504
0.0054276994123868645,0.0018599999999999728,0.0029559246747499855,0.07079999999999997,0.310654969859082,0.005427766049557582
0.006700285665709525,0.0020599999999999508,0.0028406466625630856,0.06910000000000005,5.1237946327570585,1.2510774139066405
0.0047194103860203175,0.0014999999999999458,0.0030501257598400115,0.07120000000000004,0.04290234631600641,9.346872964303896e-05
0.003763721360322088,0.0012400000000000189,0.003008813463430852,0.06830000000000003,0.8617905214199126,0.042324843425971856
0.005656765470518731,0.0018399999999999528,0.00305840092971921,0.07340000000000002,0.015528419758285044,1.0525314696790643e-05
0.006562228937111795,0.0023999999999999577,0.0029769953355789766,0.07199999999999995,2.9759913905572253,0.38309428507865007
0.004873419835455715,0.0016000000000000458,0.0029668515533208847,0.0685,0.10130490531058357,0.0005800447008898638
0.004817006763257086,0.0017000000000000348,0.0029782295271754263,0.07289999999999996,2.5091935132701724,0.357659396784767
0.004277003171471879,0.0015800000000000258,0.0030059762728575153,0.07010000000000005,0.018913374018176388,1.8339280010105992e-05
0.005078447332885116,0.0017399999999999638,0.0029945579094812274,0.0716,0.14783398013763638,0.0008901567222811084
0.004764640841446817,0.0016000000000000458,0.003090821601822972,0.0726,0.26532629379466666,0.004829684025028651
0.004569445443358272,0.0015199999999999658,0.003082063363492489,0.07250000000000001,3.326543709712637,0.84269457421171
0.00504722510015592,0.0018399999999999528,0.003081420965684811,0.07469999999999999,0.11108689714819432,0.0006082277311592903
0.003970324225705117,0.0014199999999999768,0.00312945998236537,0.07099999999999995,0.08448165319567041,0.0002973899394505898
0.005669735992923379,0.0017800000000000038,0.002997297550024814,0.07150000000000001,4.156815249041715,0.6669073237446795
0.004700931986635551,0.0015600000000000058,0.002993324419797864,0.07150000000000001,0.014811777844763972,9.434362528371614e-06
0.004514081589970738,0.0013800000000000479,0.002941895765951631,0.07099999999999995,0.05215262966377568,0.00013022459975221988
0.004522891185674816,0.0016199999999999548,0.0030856562353670596,0.0716,2.4267202339152165,0.32449832993680844
0.005469216035301797,0.0018200000000000438,0.002980444035679102,0.0685,0.025181869531231922,3.356322653823275e-05
0.0041309577047638595,0.0012799999999999478,0.0031645870350301268,0.07340000000000002,5.254528505727136,1.822232365804107
0.004869799805283547,0.0016399999999999748,0.003001777397887781,0.07289999999999996,0.12466051371095718,0.000761865279033197
0.004105414264891296,0.0014800000000000368,0.0030295779041945936,0.07269999999999999,0.22113881767339927,0.0021913788838332023
0.004662885235641152,0.0014999999999999458,0.0031771527796052397,0.07620000000000005,0.7421625865550915,0.03135968069479533
0.0052929047627747056,0.0016000000000000458,0.0030413576684892177,0.07320000000000004,2.627657932384119,0.4688814257791589
0.004275965968091041,0.0013800000000000479,0.0030319056613370777,0.07130000000000003,0.35862717028619573,0.008260707493153238
0.005846319221500308,0.0019000000000000128,0.0030385093685239553,0.07379999999999998,0.09834890818528363,0.0004021361541352766
0.0042922426419332626,0.0013800000000000479,0.003112972752004862,0.07210000000000005,1.9825218439151204,0.15879108930797703
0.004446406586621888,0.0016399999999999748,0.0032867230005562305,0.07240000000000002,0.008887911469238164,3.68218520121289e-06
0.004389390654657036,0.0013999999999999568,0.0030700128957629204,0.07169999999999999,0.007800903311741154,2.325593140925216e-06
0.00482381096072495,0.0016199999999999548,0.002972019271249883,0.07230000000000003,0.4138676485130666,0.009473465467545607
0.004890573858302087,0.0013999999999999568,0.0030733650609850883,0.07199999999999995,2.184143586591685,0.253923482584235
0.0049812504524178805,0.0015800000000000258,0.0031522753693163396,0.07430000000000003,1.164671686366003,0.059054638944355
0.005140689755100757,0.0017599999999999838,0.003003678231488448,0.07199999999999995,0.3187325015802335,0.0039826900088778035
0.0039725325538776815,0.0013400000000000079,0.003051869635654293,0.07120000000000004,1.5572963104737423,0.13271273602934278
0.005984325912483037,0.0021799999999999597,0.0030730868771672248,0.07330000000000003,0.06541871418778311,0.00021270265187422205
