grad_norm,squared_grad_norm
0.39198696387302573,0.033440310373345286
0.39653371418944594,0.03498593128086363
0.4715527951535832,0.05840736266821584
0.30946679651922177,0.02844402542116175
0.3604423597672923,0.03829309210225707
0.2584389835874935,0.015628426370857526
0.2223369724977573,0.008667810581283379
0.4160267325404602,0.04396756075111222
0.19535019068072076,0.009781892628232317
0.2191301587334904,0.009878611762152474
0.3759812209393565,0.04693640024829844
0.3378848343257303,0.021552200098557024
0.12590017230725942,0.004509177614765466
0.1188970085515688,0.003581821654549495
0.22875440355481347,0.011484575572740886
0.14848564410170795,0.005401012619531048
0.1811898803831285,0.007238578623307398
0.14847913168827698,0.005569715750491291
0.1363709614989474,0.006031899623737766
0.12320188870342,0.002574202207727892
0.19836288154316647,0.014626043054528548
0.1568637633917224,0.008981045940984495
0.13150196814220647,0.005228522192542042
0.07623134177918242,0.0013455324452025636
0.1384601733184399,0.004190712038959213
0.14275394407512107,0.0056555520506996835
0.16123467057757163,0.00835733641516187
0.12669176612724956,0.003939313632339504
0.10692895372076724,0.0023527797334387027
0.22246343045198505,0.01347539029747861
0.12207520676587937,0.00406644037360132
0.06241342428493672,0.0006360446461826204
0.17264874123432158,0.009029287593642736
0.08977542619134249,0.00176997982862847
0.14793449059575778,0.005191004320983493
0.06923007045762612,0.0007838480308239753
0.13554095068667227,0.00488327315060788
0.21152117109112067,0.017041125279416983
0.1553651713592971,0.0066678441938694275
0.25681679873755964,0.01726131131848631
0.12987563648747577,0.0036069851525606343
0.083598798032642,0.0015141756232668845
0.08628884973150121,0.001388185141157411
0.13277848753087754,0.004270481840867301
0.214495977004225,0.013723800347285143
0.09153167787093346,0.0012562026348388721
0.054459945963823565,0.0011179958158041687
0.09613349032134672,0.002745107920504143
0.12274262801485371,0.0037784623224150615
0.1405807283166664,0.005570570837921822
0.035828832175809525,0.0003192864532673317
0.09729936449964612,0.0018508782152698632
0.03246355697255605,0.0003306224275720644
0.07248287539723629,0.0013279837072843017
0.07935474719285264,0.001244209231015905
0.09697193016478636,0.0024764355713842675
0.1157044310938882,0.005119997780388358
0.05845101414449221,0.0012289066702545672
0.10627819414511805,0.0035608623816561847
0.10879160666752676,0.0022716488658854183
0.07092961535456484,0.0015192873601643485
0.11159892890322864,0.002939557530114509
0.04961581590988969,0.0005497667811394901
0.08053065145664982,0.0011937749470273449
0.08276046472310906,0.0020964396548603793
0.06710510662628247,0.000999827837148614
0.1208514534492806,0.004832210068837602
0.15718016290045317,0.007493646871557281
0.07218444755082384,0.0012394512796837823
0.056770860677546914,0.0005982302596295271
0.0658861970067937,0.0012077889751132343
0.18581853237058177,0.011859699900915337
0.09119379439404346,0.001803498873638239
0.06315260078115265,0.0012316034009803704
0.0896870545313237,0.0024086495156152047
0.02671401195160838,0.00022225112154228703
0.07227697251334901,0.0009527345152658442
0.042601456243378535,0.00039915530877196963
0.10668850187087112,0.002062043106306678
0.08864281826193021,0.0015514570104144614
0.0018388468640960752,8.312780554253125e-07
0.004405238120107832,6.483671582453539e-06
0.06790755572214692,0.0008976427397488342
0.0015411065442167422,7.110363703436721e-07
0.0030424009697613504,4.611172186222511e-06
0.0012406751207001017,3.879023794468157e-07
0.016446589167335438,6.157572573326598e-05
0.07429615968374627,0.002043109107549357
0.0057875676764221964,8.157793011943907e-06
0.042877274213579154,0.0004746389384239458
0.0073044073457299045,9.770407761049953e-06
0.026109213294703046,0.00011599269358213049
0.0009982024452446208,2.492858058290763e-07
0.01289828419290896,2.610731108334603e-05
0.0009005930589010701,1.890499299491608e-07
0.07436448179952211,0.0013456054466434069
0.06788130419723083,0.0012061391829839604
0.05926611411943639,0.0006729194053703559
0.0033567651672249997,2.2272635831515833e-06
0.026064558669526006,0.00016927963642340615
