train_loss,train_error,test_loss,test_error
1.6383158393859862,0.63486,1.3798743949890138,0.4788
1.059958295288086,0.38180000000000003,0.9200012008666992,0.3305
0.8323856590270996,0.29328,0.878483012008667,0.2902
0.7036404398345947,0.24124,0.688298575592041,0.23260000000000003
0.6146888912963867,0.20886000000000005,0.6058630558013915,0.19530000000000003
0.5438817933654785,0.18322000000000005,0.6282095138549805,0.20520000000000005
0.48552012008666995,0.16296,0.5358287971496583,0.18000000000000005
0.4442632305908203,0.15125999999999995,0.49405393581390383,0.16379999999999995
0.4055279372406006,0.13524000000000003,0.4716132780075073,0.1521
0.37495685575485227,0.12680000000000002,0.4254744649887085,0.14380000000000004
0.34593849596023557,0.11621999999999999,0.5069952554702759,0.1582
0.3187686483001709,0.10755999999999999,0.4028488637924194,0.13380000000000003
0.2994414438056946,0.10116000000000003,0.4763784215927124,0.14949999999999997
0.2809158589935303,0.09484000000000004,0.38534284515380857,0.1281
0.2597971167087555,0.08887999999999996,0.36928313322067263,0.11819999999999997
0.24112502492904664,0.08145999999999998,0.46159369468688966,0.13759999999999994
0.2260579724884033,0.0766,0.3566254146575928,0.11119999999999997
0.2150304538345337,0.07257999999999998,0.34656962089538573,0.11209999999999998
0.2021151133918762,0.06867999999999996,0.35802760581970217,0.11060000000000003
0.18791781739234925,0.06364000000000003,0.342288810634613,0.10519999999999996
0.17892021654129028,0.060679999999999956,0.3638247435569763,0.11129999999999995
0.17062866534233093,0.05744000000000005,0.32842175254821776,0.10270000000000001
0.15750145645141603,0.05357999999999996,0.3962480917930603,0.11650000000000005
0.14891663268089295,0.04966000000000004,0.34320989112854006,0.10229999999999995
0.1383016721534729,0.04696,0.34832652616500853,0.10060000000000002
0.13699135612010957,0.04681999999999997,0.32563908290863036,0.09740000000000004
0.1269758539414406,0.043239999999999945,0.3503988476753235,0.09950000000000003
0.11892536123275757,0.04135999999999995,0.33848466072082517,0.09989999999999999
0.11165290039777756,0.03835999999999995,0.38018230428695676,0.10470000000000002
0.10839351999759674,0.03746000000000005,0.345213488483429,0.09619999999999995
0.10184786238193512,0.03427999999999998,0.3916498378753662,0.10440000000000005
0.09607927713155746,0.03313999999999995,0.3752621256828308,0.09730000000000005
0.08885405172586441,0.030360000000000054,0.3548978454589844,0.09330000000000005
0.08736391129851341,0.030340000000000034,0.38688911209106447,0.09999999999999998
0.08548204724788666,0.02956000000000003,0.35580906023979186,0.09640000000000004
0.0836055106151104,0.028939999999999966,0.3421350620269775,0.09519999999999995
0.07496758428812027,0.025519999999999987,0.34968061723709104,0.09389999999999998
0.07270219026088715,0.02505999999999997,0.36666243257522585,0.09550000000000003
0.07150342309534549,0.024700000000000055,0.3778397901058197,0.09019999999999995
0.06854804215550422,0.023279999999999967,0.3519121696472168,0.08909999999999996
0.06216654359400273,0.021519999999999984,0.36240199518203736,0.09060000000000001
0.06259071960270404,0.021499999999999964,0.39381350746154786,0.09919999999999995
0.05924706920981407,0.020519999999999983,0.41037002458572386,0.09770000000000001
0.05712758149564266,0.019340000000000024,0.4106967239379883,0.09750000000000003
0.05774396965026855,0.020000000000000018,0.382335055732727,0.09089999999999998
0.05558883743226528,0.01851999999999998,0.36259805393218997,0.08589999999999998
0.0528718592619896,0.018260000000000054,0.3771747769355774,0.0907
0.053256281605362894,0.017360000000000042,0.41982569036483763,0.09830000000000005
